                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.8344,                 3.2046,                 3.5594,                0.47883,                0.38161,                0.36315,                0.15805,                 2.0852,                 2.8295,                 2.7022,             0.00066296,             0.00066296,             0.00066296
                      2,                 1.8275,                 1.7052,                 2.2805,                0.76484,                0.71954,                0.78579,                0.40605,                 1.4314,                 1.6748,                 2.0102,              0.0013165,              0.0013165,              0.0013165
